kdrama_id,drama_name,year,director,screenwriter,country,type,tot_eps,duration,start_dt,end_dt,aired_on,org_net,content_rt,synopsis,rank,pop
6c233876ccb048d0bbacdfc274617a81,Five Enough,2016,['Kim Jung Gyu'],['Jung Hyun Jung'],South Korea,Drama,54,4200,2016-02-20,2016-08-21,"Saturday, Sunday",KBS2,15+ - Teens 15 or older,"After losing his wife five years ago, Lee Sang Ta is left with his two children. Since that time, he has lived with his two kids and parents-in-law, who treat him like their own son. He works as a marketing team leader for a fashion brand and never expects to find someone who will make his heart beat again. Ahn Mi Jeong works as an assistant manager at the same fashion company. 3 years ago, her husband had an affair with her friend and left her. She couldn't tell her 3 children the truth about their father and lied that he went to work in America. To this day, the children still believe that their father is in America. She has numbed herself from the struggles of raising her children alone while working. As these two begin to find love again, a tempest is brewing as three sets of in-laws and five children learn to become one family.(Source: AsianWiki)",955,1376
d51b906807084b2789a2a490840b3f2a,Thumping Spike,2016,,['Choi Ji Yeon'],South Korea,Drama,20,900,2016-02-20,2016-04-24,"Saturday, Sunday",MBN,Not Yet Rated,A volleyball coach and her players aim for success during which they develop stronger bonds of friendship and teamwork. This youthful story shows sportsmanship and heart thumping romance. ,3832,1016
7c90c61a3f94461abac3f93f01b90495,Choco Bank,2016,['Jung Jung Hwa'],,South Korea,Drama,6,840,2016-02-15,2016-02-21,"Monday, Tuesday, Wednesday, Thursday, Friday",Naver TV Cast,13+ - Teens 13 or older,"Kim Eun Haeng is a college graduate entering the workforce. His father made sure to give him a lucky start in life by bestowing him with a name that means money. Eun Haeng (meaning Bank in Korean), along with a young woman named Ha Cho Co who is getting ready to start a business, deal with concerns many in their 20s struggle with when they start working for the first time. The story plays out as the two meet and find out more about the financial service industry.",7819,1344
15a518362cba458c8cb42c8e73be080d,"Yeah, That's How It Is",2016,['Son Jung Hyun'],['Kim Soo Hyun'],South Korea,Drama,54,4500,2016-02-13,2016-08-14,"Saturday, Sunday",SBS,Not Yet Rated,A big family where three generations live together in one house faces challenges and conflicts together to finally realize the true meaning of family. ,5037,5827
b6e803ce495e4b3abcd8a673bc839f49,Time of Miracle: Loss Time,2016,,,South Korea,Drama,2,9180,2016-02-10,2016-02-17,Wednesday,KBS1,Not Yet Rated,A comedy about people who are facing sudden death but are given extra time to spend before death. ,44251,99999
9a1f9c7960b24609893b0146adc98446,The Promise,2016,['Jeon Woo Sung'],"['Heo In Moo', 'Kim Yeon Shin']",South Korea,Drama,102,2100,2016-02-01,2016-06-24,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2,15+ - Teens 15 or older,"Lee Na Yeon is made an orphan when chaebol heiress, Park Yu Gyeong, causes the death of her mother, Lee Yu Nae, in a traffic accident. Yu Nae and Yu Gyeong had been rivals in love for the same man, Jang Gyeong Wan, with Yu Gyeong ensnaring him into marriage by claiming the child she is carrying is his. Jang attempts to make amends for abandoning his college sweetheart by trying to give the orphaned Nayeon a home, to the anger of Yu Gyeong and the jealousy of his daughter, Se Jin. When Na Yeon discovers evidence that her mother's death may be more than an accident, she forgoes the chance of a life of wealth and privilege for an orphanage. Taken in by the widow of the man who ran down her mother, Na Yeon grows up alongside Tae Jun, an impoverished but driven and academically brilliant young man who becomes the love of her life. However, he cheats on her for his own success and goes with Se Jin.(Source: Wikipedia)",4268,3441
3380b0d643984064852f37f59987055d,Webtoon Hero - Tundra Show Season 2,2016,,,South Korea,Drama,12,,2016-01-28,2016-04-14,Thursday,MBC every1,Not Yet Rated,"This drama is divided in 2 stories: ""The Texts of the Joseon Dynasty Season 2"" (조선왕조실톡 시즌2) and ""Flower Family"" (꽃가족). ",57018,99999
58a9ea7f2a614819bda61c44256ed5a2,Ready for Start - Vol. 1,2016,,,South Korea,Drama,12,480,2016-01-25,2016-02-19,"Monday, Wednesday, Friday",Naver TV Cast,Not Yet Rated,A black comedy about the daily lives of employees in an advertisement agency and their competitive working environment.  ~~ Based on writer Lee Hyeon Min's original webtoon. ,59151,10356
7e1d845b18424a649019904afc77271b,Local Hero,2016,['Kwak Jung Hwan'],['Jang Min Seok'],South Korea,Drama,16,3900,2016-01-23,2016-03-20,"Saturday, Sunday",OCN,Not Yet Rated,"Baek Shi-Yoon is an ex-secret agent and a well-trained human weapon. Hiding his past, he buys the bar ""Neighborhood"" and runs it is as the owner. He gets close to the neighborhood regulars at his bar and sympathizes with their pain. Shi-Yoon then meets a young man who works as a temporary employee, but who wants to become a police officer. Shi-Yoon trains him as a secret agent and they fight together against evil. ",7343,1656
992e5ea3ed024fc793a9345500924da4,At First Sight,2016,,,South Korea,Drama,6,420,2016-01-22,2016-01-27,,,G - All Ages,After a disappointment in love Sora receives an invitation from an app called that takes her back in time. ,99999,99999
ef19123ce49f42c09307c28d21e3d352,Madame Antoine,2016,['Kim Yoon Cheol'],['Hong Jin Ah'],South Korea,Drama,16,3900,2016-01-22,2016-03-12,"Friday, Saturday",jTBC,15+ - Teens 15 or older,"Soo Hyun is a psychologist based in America who has famous celebrities as his patients. But he suddenly returns to Korea and opens a psychotherapy center. A fraud fortune-teller named Hye Rim steals all of Soo Hyun's clients with her uncanny ability to read people’s minds seconds after meeting them. With his pride wounded, Soo Hyun decides to come up with a psychological experiment to perform on Hye Rim for his own research and revenge for the loss of his clients. As part of this experiment, three attractive men, including Soo Hyun, use all their charms to seduce Hye Rim and make her fall in love with them. Soo Hyun believes that he cuts a dashing figure and is quite accomplished professionally compared to the other two men; Seung Chan, Soo Hyun’s brother, wins over women’s hearts by treating them like queens; Ji Ho is an attractive and eccentric young genius. Hye Rim hadn’t believed in love until she becomes the lover of three different men. As she is caught up in the whirlwind of a romance that follows, her cynicism towards love crumbles. Will Hye Rim remain in love with Soo Hyun even after she realizes that she was just a participant in his psychological love experiment?(Source: JTBC)",6856,516
a96ce738e91f45a3ae74c4bc62722c08,Signal,2016,['Kim Won Suk'],['Kim Eun Hee'],South Korea,Drama,16,4500,2016-01-22,2016-03-12,"Friday, Saturday",tvN,15+ - Teens 15 or older,"Fifteen years ago, a young girl was kidnapped on the way from school, and Park Hae Yeong, who was an elementary school student at that time, witnessed the crime. A few days later, the girl was found dead, and the police were not able to find the culprit. As time went by, Hae Yeong started distrusting the police. Fifteen years later, Hae Yeong is now a police officer and criminal profiler. One day, he finds a walkie-talkie that allows him to get in contact with Detective Lee Jae Han who is in the past. Police officers Hae Yeong, Jae Han, and Cha So Hyun then set out on a journey to solve cold cases.(Source: MyDramaList)",67,84
8614cc3d739d4979b056d43e02f5ba8a,One More Happy Ending,2016,['Kwon Sung Chang'],['Heo Sung Hee'],South Korea,Drama,16,4200,2016-01-20,2016-03-10,"Wednesday, Thursday",MBC,15+ - Teens 15 or older,"This drama focuses on the story of former singer Han Mi Mo who was in a band called “Angels,” and her friends in their 30’s. As the divorce rate and second marriages are becoming higher in the nation, these friends, too, are looking for love again after a string of failed marriages and relationships. A divorcee, a single dad, a 30-year-old Matrix single, and a husband in a hopeless marriage are intertwined in Han and her friend’s life, and this romantic comedy will depict how the characters go to great lengths to find romance and happiness in a fun and entertaining way.(Source: MBC)",2917,667
a5b20d67285e44e193718d4345779fa4,The Ordinary Life of Ms. 'O'!,2016,,,South Korea,Drama,8,120,"Jan 19, 2016","Jan 19, 2016",,,Not Yet Rated,Heart-flattering stories of singles in their 30s.(Source: 72secs TV) ,50290,99999
307417ae7e714a6a89a01dca85bf075b,Only Boy,2016,,,South Korea,Drama,6,480,"Jan 19, 2016","Jan 19, 2016",,Naver TV Cast,Not Yet Rated,"A man joins a company as the newest intern, only to find out that he is the only male employee. ",62478,99999
e359287b8e444da29cebbb1867719a19,Deux Yeoza,2016,,,South Korea,Drama,8,180,2016-01-14,2016-01-19,,,Not Yet Rated,"Do you know how you and your best friend can have entire conversations in the space of a look? This web series follows the intimate telepathic (and not-so-telepathic) communication of two girls as they deal with strange men, drunk girlfriends, and scary sales associates.(Source: AsianCrush) ",53430,99999
4e484c942e3f4e54849e56fcf8d80c4a,Moorim School,2016,['Lee So Yeon'],['Yang Jin Ah'],South Korea,Drama,16,3780,2016-01-11,2016-03-08,"Monday, Tuesday",KBS2,13+ - Teens 13 or older,"The Moorim School is a hidden school which can only be seen by special individuals, it isn't focused solely on high academic scores but on physical abilities. The school teaches its students great virtues which include honesty, faith, sacrifice, and communication. The teachers and students at the school come from different countries and each have their own stories. Everything is very extraordinary and normal until a student who doesn't seem to fill the role, wanders into the academy and changes the destiny of all the students.",4643,236
07b3b63ad8ae4d579320885c89ec9d84,Kiss Me If You Can,2016,,,South Korea,Drama,8,240,2016-01-07,2016-01-10,"Thursday, Friday, Saturday, Sunday",Naver TV Cast,Not Yet Rated,"A web drama about Eun-soo, a self-titled lover of lips, and Lee Ha, who holds romance books in high regard. (Source: MyDramaList) ",99999,99999
6924119f0ab246c68116f04fbe78f4e7,The Cravings Season 2,2016,"['Lee Woo Jung', 'Yoon Sung Ho', 'Yoon Se Young', 'Kim In Seon']",,South Korea,Drama,10,720,2016-01-04,2016-03-07,Monday,Naver TV Cast,Not Yet Rated,"Getting older does not necessarily mean getting more prosperous in life. For the single lady Je Gal Jae Yeong, dealing with love, career, friendship, and family relationship is still difficult. Moving to a new neighborhood, making friends with new weird people, getting a new job and encountering her boyfriend’s new girlfriend weren’t that easy. To make things worse, she suffers from a disease that developed newly. Let’s experience the solace of her daily warm meal that will comfort her living the tough life. She cooks with whatever may be available and feeds herself randomly.",6468,10506
768b634f0af74fc2ae799d4d14b52983,My Son-In-Law's Woman,2016,['Ahn Gil Ho'],['Ahn Seo Jung'],South Korea,Drama,120,2400,2016-01-04,2016-06-17,"Monday, Tuesday, Wednesday, Thursday, Friday",SBS,Not Yet Rated,"Lee Jin Sook is a speaker on family happiness. However, she has a sad past. Years ago, she was kicked out of the house by her mother-in-law and was forced to be separated from her newborn daughter. She remarried, and when her second husband died 5 years later, she brought up her two young stepdaughters like her own. She was against the marriage when her youngest stepdaughter Oh Yeong Chae wanted to marry Kim Hyeon Tae, a rookie boxer and an orphan, but she relented. When Yeong Chae, who was involved in a hit-and-run accident, died after giving birth to a son, Jin Sook blamed and hated her son-in-law.After Yeong Chae's death, Hyeon Tae and his son stayed together with Jin Sook and treated her like his mother. When she saw how Hyeon Tae took care of his son, her attitude towards him changed. Now she treats Hyeon Tae like her real son.One day, Hyeon Tae falls in love with a woman named Park Soo Kyeong. Jin Sook, who is unhappy with Soo Kyeong, finds out that Soo Kyeong is her real daughter. Although she is eager to reunite with Soo Kyeong, she is in a dilemma as Soo Kyeong hates her birth mother for abandoning her. Hyeon Tae finally marries Soo Kyeong, but it also causes conflicts.(Source: Wikipedia)",51872,9341
